Date,Reference,Account,Amount,Memo
01/26/2026,SO-#81196,2110.000,-2.53,Sales Tax - Order #81196
01/26/2026,SO-#81192,2340.000,64.54,Store Credit/Store Credit Adjustments - Order #81192
01/26/2026,SO-#81192,3000.000,-64.54,Sales - Order #81192
01/26/2026,SO-#81190,1061.000,15.34,Credit Card/PayPal - Order #81190
01/26/2026,SO-#81190,3000.000,-15.90,Sales - Order #81190
01/26/2026,SO-#81190,3034.000,1.58,Discount - Order #81190
01/26/2026,SO-#81190,2110.000,-1.02,Sales Tax - Order #81190
01/26/2026,SO-#81189,1061.000,912.48,Credit Card/PayPal - Order #81189
01/26/2026,SO-#81189,3000.000,-1098.90,Sales - Order #81189
01/26/2026,SO-#81189,3034.000,259.84,Discount - Order #81189
01/26/2026,SO-#81189,2110.000,-73.42,Sales Tax - Order #81189
01/26/2026,SO-#81188,1061.000,138.10,Credit Card/PayPal - Order #81188
01/26/2026,SO-#81188,3000.000,-145.10,Sales - Order #81188
01/26/2026,SO-#81188,3034.000,7.00,Discount - Order #81188
01/26/2026,SO-#81184,1061.000,1024.88,Credit Card/PayPal - Order #81184
01/26/2026,SO-#81184,3000.000,-650.80,Sales - Order #81184
01/26/2026,SO-#81184,3034.000,97.59,Discount - Order #81184
01/26/2026,RF-#81184,3035.000,471.67,Refund - Order #81184
01/26/2026,RF-#81184,1061.000,-471.67,Refund Credit Card/PayPal - Order #81184
01/26/2026,SO-#81182,1061.000,90.01,Credit Card/PayPal - Order #81182
01/26/2026,SO-#81182,3000.000,-104.89,Sales - Order #81182
01/26/2026,SO-#81182,3034.000,20.97,Discount - Order #81182
01/26/2026,SO-#81182,2110.000,-6.09,Sales Tax - Order #81182
01/26/2026,SO-#81181,1061.000,74.83,Credit Card/PayPal - Order #81181
01/26/2026,SO-#81181,3000.000,-69.75,Sales - Order #81181
01/26/2026,SO-#81181,2110.000,-5.08,Sales Tax - Order #81181
01/26/2026,SO-#81179,1051.000,65.22,Cash/Check - Order #81179
01/26/2026,SO-#81179,3000.000,-60.80,Sales - Order #81179
01/26/2026,SO-#81179,2110.000,-4.42,Sales Tax - Order #81179
01/26/2026,SO-#81174,1061.000,146.68,Credit Card/PayPal - Order #81174
01/26/2026,SO-#81174,3000.000,-136.75,Sales - Order #81174
01/26/2026,SO-#81174,2110.000,-9.93,Sales Tax - Order #81174
01/26/2026,SO-#81173,1061.000,63.12,Credit Card/PayPal - Order #81173
01/26/2026,SO-#81173,3000.000,-59.54,Sales - Order #81173
01/26/2026,SO-#81173,2110.000,-3.58,Sales Tax - Order #81173
01/26/2026,SO-#81172,1061.000,36.87,Credit Card/PayPal - Order #81172
01/26/2026,SO-#81172,3000.000,-34.35,Sales - Order #81172
01/26/2026,SO-#81172,2110.000,-2.52,Sales Tax - Order #81172
01/26/2026,SO-#81171,1061.000,10.29,Credit Card/PayPal - Order #81171
01/26/2026,SO-#81171,3000.000,-10.29,Sales - Order #81171
01/26/2026,SO-#81163,1061.000,200.00,Credit Card/PayPal - Order #81163
01/26/2026,SO-#81163,3000.000,-200.00,Sales - Order #81163
01/26/2026,SO-#81153,1061.000,400.00,Credit Card/PayPal - Order #81153
01/26/2026,SO-#81153,3000.000,-400.00,Sales - Order #81153
01/26/2026,SO-#81142,1061.000,162.32,Credit Card/PayPal - Order #81142
01/26/2026,SO-#81142,3000.000,-267.10,Sales - Order #81142
01/26/2026,SO-#81142,3034.000,117.86,Discount - Order #81142
01/26/2026,SO-#81142,2110.000,-23.13,Sales Tax - Order #81142
