Date,Reference,Account,Amount,Memo
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,50.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,0.61,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,20.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,30.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,14.58,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,2320.000,25.00,Gift Cards/Gift Certificates - Order #81152
01/25/2026,SO-#81152,1061.000,737.78,Credit Card/PayPal - Order #81152
01/25/2026,SO-#81152,3000.000,-1144.95,Sales - Order #81152
01/25/2026,SO-#81152,2110.000,-83.02,Sales Tax - Order #81152
01/25/2026,SO-#81148,1061.000,59.71,Credit Card/PayPal - Order #81148
01/25/2026,SO-#81148,3000.000,-54.75,Sales - Order #81148
01/25/2026,SO-#81148,2110.000,-4.96,Sales Tax - Order #81148
01/25/2026,SO-#81147,1061.000,116.57,Credit Card/PayPal - Order #81147
01/25/2026,SO-#81147,3000.000,-106.20,Sales - Order #81147
01/25/2026,SO-#81147,2110.000,-10.37,Sales Tax - Order #81147
01/25/2026,SO-#81146,1061.000,81.00,Credit Card/PayPal - Order #81146
01/25/2026,SO-#81146,3000.000,-92.00,Sales - Order #81146
01/25/2026,SO-#81146,3034.000,11.00,Discount - Order #81146
01/25/2026,SO-#81145,4005.000,207.38,Inventory Adjustment/Memo Offset/Transfer Offset - Order #81145
01/25/2026,SO-#81145,3000.000,-598.00,Sales - Order #81145
01/25/2026,SO-#81145,3034.000,390.62,Discount - Order #81145
01/25/2026,SO-#81143,1061.000,90.04,Credit Card/PayPal - Order #81143
01/25/2026,SO-#81143,3000.000,-83.90,Sales - Order #81143
01/25/2026,SO-#81143,2110.000,-6.14,Sales Tax - Order #81143
01/25/2026,SO-#81140,1061.000,43.35,Credit Card/PayPal - Order #81140
01/25/2026,SO-#81140,3000.000,-40.40,Sales - Order #81140
01/25/2026,SO-#81140,2110.000,-2.95,Sales Tax - Order #81140
01/25/2026,SO-#81137,1061.000,81.90,Credit Card/PayPal - Order #81137
01/25/2026,SO-#81137,3000.000,-84.80,Sales - Order #81137
01/25/2026,SO-#81137,3034.000,8.44,Discount - Order #81137
01/25/2026,SO-#81137,2110.000,-5.54,Sales Tax - Order #81137
01/25/2026,SO-#81136,1061.000,90.27,Credit Card/PayPal - Order #81136
01/25/2026,SO-#81136,3000.000,-84.15,Sales - Order #81136
01/25/2026,SO-#81136,2110.000,-6.12,Sales Tax - Order #81136
01/25/2026,SO-#80915,1061.000,408.00,Credit Card/PayPal - Order #80915
01/25/2026,SO-#80915,1061.000,89.24,Credit Card/PayPal - Order #80915
01/25/2026,SO-#80915,3000.000,-584.99,Sales - Order #80915
01/25/2026,SO-#80915,3034.000,87.75,Discount - Order #80915
