Date,Reference,Account,Amount,Memo
01/11/2026,SO-#80434,2110.000,-8.10,Sales Tax - Order #80434
01/11/2026,SO-#80433,1061.000,56.31,Credit Card/PayPal - Order #80433
01/11/2026,SO-#80433,3000.000,-75.00,Sales - Order #80433
01/11/2026,SO-#80433,3034.000,22.50,Discount - Order #80433
01/11/2026,SO-#80433,2110.000,-3.81,Sales Tax - Order #80433
01/11/2026,SO-#80432,2320.000,300.00,Gift Cards/Gift Certificates - Order #80432
01/11/2026,SO-#80432,1061.000,2.28,Credit Card/PayPal - Order #80432
01/11/2026,SO-#80432,3000.000,-329.58,Sales - Order #80432
01/11/2026,SO-#80432,3034.000,46.35,Discount - Order #80432
01/11/2026,SO-#80432,2110.000,-19.05,Sales Tax - Order #80432
01/11/2026,SO-#80431,1061.000,10.29,Credit Card/PayPal - Order #80431
01/11/2026,SO-#80431,3000.000,-10.29,Sales - Order #80431
01/11/2026,SO-#80430,1061.000,10.29,Credit Card/PayPal - Order #80430
01/11/2026,SO-#80430,3000.000,-10.29,Sales - Order #80430
01/11/2026,SO-#80429,2320.000,175.00,Gift Cards/Gift Certificates - Order #80429
01/11/2026,SO-#80429,1061.000,8.09,Credit Card/PayPal - Order #80429
01/11/2026,SO-#80429,3000.000,-191.28,Sales - Order #80429
01/11/2026,SO-#80429,3034.000,20.56,Discount - Order #80429
01/11/2026,SO-#80429,2110.000,-12.37,Sales Tax - Order #80429
01/11/2026,SO-#80427,1061.000,620.98,Credit Card/PayPal - Order #80427
01/11/2026,SO-#80427,3000.000,0.00,Sales - Order #80427
01/11/2026,SO-#80427,2110.000,-41.98,Sales Tax - Order #80427
01/11/2026,RF-#80427,3035.000,620.98,Refund - Order #80427
01/11/2026,RF-#80427,1061.000,-620.98,Refund Credit Card/PayPal - Order #80427
01/11/2026,SO-#80426,1061.000,74.83,Credit Card/PayPal - Order #80426
01/11/2026,SO-#80426,3000.000,-74.83,Sales - Order #80426
01/11/2026,SO-#80425,1061.000,221.88,Credit Card/PayPal - Order #80425
01/11/2026,SO-#80425,3000.000,-206.90,Sales - Order #80425
01/11/2026,SO-#80425,2110.000,-14.98,Sales Tax - Order #80425
01/11/2026,SO-#80424,1061.000,171.55,Credit Card/PayPal - Order #80424
01/11/2026,SO-#80424,3000.000,-159.95,Sales - Order #80424
01/11/2026,SO-#80424,2110.000,-11.60,Sales Tax - Order #80424
01/11/2026,SO-#80422,1061.000,25.86,Credit Card/PayPal - Order #80422
01/11/2026,SO-#80422,3000.000,-28.00,Sales - Order #80422
01/11/2026,SO-#80422,3034.000,4.00,Discount - Order #80422
01/11/2026,SO-#80422,2110.000,-1.86,Sales Tax - Order #80422
01/11/2026,SO-#80421,1061.000,17.11,Credit Card/PayPal - Order #80421
01/11/2026,SO-#80421,3000.000,-15.95,Sales - Order #80421
01/11/2026,SO-#80421,2110.000,-1.16,Sales Tax - Order #80421
01/11/2026,SO-#80419,1061.000,84.99,Credit Card/PayPal - Order #80419
01/11/2026,SO-#80419,3000.000,-79.25,Sales - Order #80419
01/11/2026,SO-#80419,2110.000,-5.74,Sales Tax - Order #80419
01/11/2026,SO-#80400,1061.000,79.83,Credit Card/PayPal - Order #80400
01/11/2026,SO-#80400,3000.000,-104.85,Sales - Order #80400
01/11/2026,SO-#80400,3034.000,31.44,Discount - Order #80400
01/11/2026,SO-#80400,2110.000,-6.42,Sales Tax - Order #80400
