Date,Reference,Account,Amount,Memo
01/09/2026,SO-#80352,3034.000,8.00,Discount - Order #80352
01/09/2026,SO-#80352,2110.000,-3.31,Sales Tax - Order #80352
01/09/2026,SO-#80351,1061.000,33.15,Credit Card/PayPal - Order #80351
01/09/2026,SO-#80351,3000.000,-38.65,Sales - Order #80351
01/09/2026,SO-#80351,3034.000,7.73,Discount - Order #80351
01/09/2026,SO-#80351,2110.000,-2.23,Sales Tax - Order #80351
01/09/2026,SO-#80350,1061.000,55.00,Credit Card/PayPal - Order #80350
01/09/2026,SO-#80350,3000.000,-55.00,Sales - Order #80350
01/09/2026,SO-#80349,1061.000,11.27,Credit Card/PayPal - Order #80349
01/09/2026,SO-#80349,3000.000,-10.50,Sales - Order #80349
01/09/2026,SO-#80349,2110.000,-0.77,Sales Tax - Order #80349
01/09/2026,SO-#80348,1061.000,58.50,Credit Card/PayPal - Order #80348
01/09/2026,SO-#80348,3000.000,-55.24,Sales - Order #80348
01/09/2026,SO-#80348,2110.000,-3.26,Sales Tax - Order #80348
01/09/2026,SO-#80347,1061.000,12.56,Credit Card/PayPal - Order #80347
01/09/2026,SO-#80347,3000.000,-11.70,Sales - Order #80347
01/09/2026,SO-#80347,2110.000,-0.86,Sales Tax - Order #80347
01/09/2026,SO-#80346,1051.000,26.17,Cash/Check - Order #80346
01/09/2026,SO-#80346,3000.000,-24.40,Sales - Order #80346
01/09/2026,SO-#80346,2110.000,-1.77,Sales Tax - Order #80346
01/09/2026,SO-#80345,1061.000,74.83,Credit Card/PayPal - Order #80345
01/09/2026,SO-#80345,3000.000,-74.83,Sales - Order #80345
01/09/2026,SO-#80344,1061.000,101.64,Credit Card/PayPal - Order #80344
01/09/2026,SO-#80344,3000.000,-99.83,Sales - Order #80344
01/09/2026,SO-#80344,2110.000,-1.81,Sales Tax - Order #80344
01/09/2026,SO-#80342,1061.000,238.43,Credit Card/PayPal - Order #80342
01/09/2026,SO-#80342,3000.000,-281.19,Sales - Order #80342
01/09/2026,SO-#80342,3034.000,53.82,Discount - Order #80342
01/09/2026,SO-#80342,2110.000,-11.06,Sales Tax - Order #80342
01/09/2026,SO-#80341,1061.000,565.82,Credit Card/PayPal - Order #80341
01/09/2026,SO-#80341,3000.000,-527.58,Sales - Order #80341
01/09/2026,SO-#80341,2110.000,-38.24,Sales Tax - Order #80341
01/09/2026,SO-#80340,1061.000,71.28,Credit Card/PayPal - Order #80340
01/09/2026,SO-#80340,3000.000,-66.45,Sales - Order #80340
01/09/2026,SO-#80340,2110.000,-4.83,Sales Tax - Order #80340
01/09/2026,SO-#80339,1061.000,37.13,Credit Card/PayPal - Order #80339
01/09/2026,SO-#80339,3000.000,-38.45,Sales - Order #80339
01/09/2026,SO-#80339,3034.000,3.84,Discount - Order #80339
01/09/2026,SO-#80339,2110.000,-2.52,Sales Tax - Order #80339
01/09/2026,SO-#80338,1051.000,19.78,Cash/Check - Order #80338
01/09/2026,SO-#80338,3000.000,-19.14,Sales - Order #80338
01/09/2026,SO-#80338,2110.000,-0.64,Sales Tax - Order #80338
01/09/2026,SO-#80337,2320.000,43.32,Gift Cards/Gift Certificates - Order #80337
01/09/2026,SO-#80337,3000.000,-40.39,Sales - Order #80337
01/09/2026,SO-#80337,2110.000,-2.93,Sales Tax - Order #80337
01/09/2026,SO-#80336,1061.000,857.99,Credit Card/PayPal - Order #80336
01/09/2026,SO-#80336,3000.000,-799.99,Sales - Order #80336
01/09/2026,SO-#80336,2110.000,-58.00,Sales Tax - Order #80336
01/09/2026,SO-#80335,1051.000,23.60,Cash/Check - Order #80335
01/09/2026,SO-#80335,3000.000,-34.95,Sales - Order #80335
01/09/2026,SO-#80335,3034.000,12.95,Discount - Order #80335
01/09/2026,SO-#80335,2110.000,-1.60,Sales Tax - Order #80335
01/09/2026,SO-#80334,1061.000,26.50,Credit Card/PayPal - Order #80334
01/09/2026,SO-#80334,3000.000,-26.50,Sales - Order #80334
01/09/2026,SO-#80333,1061.000,28.50,Credit Card/PayPal - Order #80333
01/09/2026,SO-#80333,3000.000,-26.55,Sales - Order #80333
01/09/2026,SO-#80333,2110.000,-1.95,Sales Tax - Order #80333
01/09/2026,SO-#80332,1061.000,37.82,Credit Card/PayPal - Order #80332
01/09/2026,SO-#80332,3000.000,-35.25,Sales - Order #80332
01/09/2026,SO-#80332,2110.000,-2.57,Sales Tax - Order #80332
01/09/2026,SO-#80331,1061.000,58.87,Credit Card/PayPal - Order #80331
01/09/2026,SO-#80331,3000.000,-54.89,Sales - Order #80331
01/09/2026,SO-#80331,2110.000,-3.98,Sales Tax - Order #80331
01/09/2026,SO-#80330,2340.000,15.26,Store Credit/Store Credit Adjustments - Order #80330
01/09/2026,SO-#80330,3000.000,-17.95,Sales - Order #80330
01/09/2026,SO-#80330,3034.000,2.69,Discount - Order #80330
01/09/2026,SO-#80329,1061.000,12.40,Credit Card/PayPal - Order #80329
01/09/2026,SO-#80329,3000.000,-16.51,Sales - Order #80329
01/09/2026,SO-#80329,3034.000,4.95,Discount - Order #80329
01/09/2026,SO-#80329,2110.000,-0.84,Sales Tax - Order #80329
01/09/2026,SO-#80328,2340.000,4.56,Store Credit/Store Credit Adjustments - Order #80328
01/09/2026,SO-#80328,3000.000,-5.00,Sales - Order #80328
01/09/2026,SO-#80328,3034.000,0.75,Discount - Order #80328
01/09/2026,SO-#80328,2110.000,-0.31,Sales Tax - Order #80328
01/09/2026,SO-#80327,2320.000,17.70,Gift Cards/Gift Certificates - Order #80327
01/09/2026,SO-#80327,3000.000,-16.50,Sales - Order #80327
01/09/2026,SO-#80327,2110.000,-1.20,Sales Tax - Order #80327
01/09/2026,SO-#80326,1061.000,22.99,Credit Card/PayPal - Order #80326
01/09/2026,SO-#80326,3000.000,-25.20,Sales - Order #80326
01/09/2026,SO-#80326,3034.000,3.76,Discount - Order #80326
01/09/2026,SO-#80326,2110.000,-1.55,Sales Tax - Order #80326
01/09/2026,SO-#80325,1061.000,50.00,Credit Card/PayPal - Order #80325
01/09/2026,SO-#80325,3000.000,-50.00,Sales - Order #80325
01/09/2026,SO-#80324,1061.000,16.48,Credit Card/PayPal - Order #80324
01/09/2026,SO-#80324,3000.000,-9.98,Sales - Order #80324
01/09/2026,SO-#80324,3040.000,-6.50,Shipping - Order #80324
01/09/2026,SO-#80323,1061.000,13.50,Credit Card/PayPal - Order #80323
01/09/2026,SO-#80323,3000.000,-7.00,Sales - Order #80323
01/09/2026,SO-#80323,3040.000,-6.50,Shipping - Order #80323
01/09/2026,SO-#80322,1061.000,36.50,Credit Card/PayPal - Order #80322
01/09/2026,SO-#80322,3000.000,-30.00,Sales - Order #80322
01/09/2026,SO-#80322,3040.000,-6.50,Shipping - Order #80322
01/09/2026,SO-#80321,1061.000,73.06,Credit Card/PayPal - Order #80321
01/09/2026,SO-#80321,3000.000,-67.80,Sales - Order #80321
01/09/2026,SO-#80321,2110.000,-5.26,Sales Tax - Order #80321
01/09/2026,SO-#80317,1061.000,55.84,Credit Card/PayPal - Order #80317
01/09/2026,SO-#80317,3000.000,-51.50,Sales - Order #80317
01/09/2026,SO-#80317,2110.000,-6.53,Sales Tax - Order #80317
01/09/2026,SO-#80312,1061.000,148.71,Credit Card/PayPal - Order #80312
01/09/2026,SO-#80312,3000.000,-174.95,Sales - Order #80312
01/09/2026,SO-#80312,3034.000,26.24,Discount - Order #80312
01/09/2026,SO-#80306,1061.000,30.00,Credit Card/PayPal - Order #80306
01/09/2026,SO-#80306,3000.000,-30.00,Sales - Order #80306
01/09/2026,SO-#80300,1061.000,38.10,Credit Card/PayPal - Order #80300
01/09/2026,SO-#80300,3000.000,-31.60,Sales - Order #80300
01/09/2026,SO-#80300,3040.000,-6.50,Shipping - Order #80300
01/09/2026,SO-#80286,1061.000,164.74,Credit Card/PayPal - Order #80286
01/09/2026,SO-#80286,3000.000,-150.95,Sales - Order #80286
01/09/2026,SO-#80286,2110.000,-13.79,Sales Tax - Order #80286
01/09/2026,SO-#80285,1061.000,20.08,Credit Card/PayPal - Order #80285
01/09/2026,SO-#80285,3000.000,-12.50,Sales - Order #80285
01/09/2026,SO-#80285,2110.000,-1.08,Sales Tax - Order #80285
01/09/2026,SO-#80285,3040.000,-6.50,Shipping - Order #80285
01/09/2026,SO-#80280,1061.000,173.50,Credit Card/PayPal - Order #80280
01/09/2026,SO-#80280,3000.000,-188.50,Sales - Order #80280
01/09/2026,SO-#80280,3034.000,15.00,Discount - Order #80280
01/09/2026,SO-#80279,2320.000,50.00,Gift Cards/Gift Certificates - Order #80279
01/09/2026,SO-#80279,1061.000,3.70,Credit Card/PayPal - Order #80279
01/09/2026,SO-#80279,3000.000,-43.75,Sales - Order #80279
01/09/2026,SO-#80279,2110.000,-3.75,Sales Tax - Order #80279
01/09/2026,SO-#80279,3040.000,-6.50,Shipping - Order #80279
01/09/2026,SO-#80278,1061.000,221.49,Credit Card/PayPal - Order #80278
01/09/2026,SO-#80278,3000.000,-199.99,Sales - Order #80278
01/09/2026,SO-#80278,2110.000,-21.50,Sales Tax - Order #80278
01/09/2026,SO-#80275,1061.000,101.84,Credit Card/PayPal - Order #80275
01/09/2026,SO-#80275,3000.000,-66.30,Sales - Order #80275
01/09/2026,SO-#80275,2110.000,-5.67,Sales Tax - Order #80275
01/09/2026,SO-#80275,3040.000,-30.00,Shipping - Order #80275
01/09/2026,SO-#80274,1061.000,169.95,Credit Card/PayPal - Order #80274
01/09/2026,SO-#80274,3000.000,-169.95,Sales - Order #80274
01/09/2026,SO-#80273,2320.000,150.00,Gift Cards/Gift Certificates - Order #80273
01/09/2026,SO-#80273,1061.000,249.95,Credit Card/PayPal - Order #80273
01/09/2026,SO-#80273,3000.000,-399.95,Sales - Order #80273
01/09/2026,SO-#80272,1061.000,45.50,Credit Card/PayPal - Order #80272
01/09/2026,SO-#80272,3000.000,-39.00,Sales - Order #80272
01/09/2026,SO-#80272,3040.000,-6.50,Shipping - Order #80272
01/09/2026,SO-#80270,1061.000,95.39,Credit Card/PayPal - Order #80270
01/09/2026,SO-#80270,3000.000,-86.95,Sales - Order #80270
01/09/2026,SO-#80270,2110.000,-10.92,Sales Tax - Order #80270
01/09/2026,SO-#80266,1061.000,162.85,Credit Card/PayPal - Order #80266
01/09/2026,SO-#80266,3000.000,-173.85,Sales - Order #80266
01/09/2026,SO-#80266,3034.000,11.00,Discount - Order #80266
01/09/2026,SO-#80251,1061.000,417.15,Credit Card/PayPal - Order #80251
01/09/2026,SO-#80251,3000.000,-490.74,Sales - Order #80251
01/09/2026,SO-#80251,3034.000,73.59,Discount - Order #80251
01/09/2026,SO-#80241,2320.000,100.00,Gift Cards/Gift Certificates - Order #80241
01/09/2026,SO-#80241,1061.000,13.82,Credit Card/PayPal - Order #80241
01/09/2026,SO-#80241,3000.000,-102.70,Sales - Order #80241
01/09/2026,SO-#80241,2110.000,-11.12,Sales Tax - Order #80241
01/09/2026,SO-#80239,1061.000,49.90,Credit Card/PayPal - Order #80239
01/09/2026,SO-#80239,3000.000,-49.90,Sales - Order #80239
