Date,Reference,Account,Amount,Memo
01/21/2026,SO-#80947,2110.000,-1.45,Sales Tax - Order #80947
01/21/2026,SO-#80946,1061.000,141.42,Credit Card/PayPal - Order #80946
01/21/2026,SO-#80946,3000.000,-131.85,Sales - Order #80946
01/21/2026,SO-#80946,2110.000,-9.57,Sales Tax - Order #80946
01/21/2026,SO-#80945,1061.000,67.79,Credit Card/PayPal - Order #80945
01/21/2026,SO-#80945,3000.000,-90.15,Sales - Order #80945
01/21/2026,SO-#80945,3034.000,26.96,Discount - Order #80945
01/21/2026,SO-#80945,2110.000,-4.60,Sales Tax - Order #80945
01/21/2026,SO-#80944,4005.000,39.75,Inventory Adjustment/Memo Offset/Transfer Offset - Order #80944
01/21/2026,SO-#80944,3000.000,-46.90,Sales - Order #80944
01/21/2026,SO-#80944,3034.000,9.85,Discount - Order #80944
01/21/2026,SO-#80944,2110.000,-2.70,Sales Tax - Order #80944
01/21/2026,SO-#80942,1051.000,83.36,Cash/Check - Order #80942
01/21/2026,SO-#80942,3000.000,-82.78,Sales - Order #80942
01/21/2026,SO-#80942,2110.000,-0.58,Sales Tax - Order #80942
01/21/2026,SO-#80941,1061.000,920.15,Credit Card/PayPal - Order #80941
01/21/2026,SO-#80941,3000.000,-1107.95,Sales - Order #80941
01/21/2026,SO-#80941,3034.000,250.00,Discount - Order #80941
01/21/2026,SO-#80941,2110.000,-62.20,Sales Tax - Order #80941
01/21/2026,SO-#80938,1061.000,10.29,Credit Card/PayPal - Order #80938
01/21/2026,SO-#80938,3000.000,-10.29,Sales - Order #80938
01/21/2026,SO-#80937,1051.000,9.65,Cash/Check - Order #80937
01/21/2026,SO-#80937,3000.000,-9.00,Sales - Order #80937
01/21/2026,SO-#80937,2110.000,-0.65,Sales Tax - Order #80937
01/21/2026,SO-#80936,1061.000,28.01,Credit Card/PayPal - Order #80936
01/21/2026,SO-#80936,3000.000,-26.10,Sales - Order #80936
01/21/2026,SO-#80936,2110.000,-1.91,Sales Tax - Order #80936
01/21/2026,SO-#80935,1061.000,10.29,Credit Card/PayPal - Order #80935
01/21/2026,SO-#80935,3000.000,-10.29,Sales - Order #80935
01/21/2026,SO-#80934,1061.000,36.25,Credit Card/PayPal - Order #80934
01/21/2026,SO-#80934,3000.000,-33.80,Sales - Order #80934
01/21/2026,SO-#80934,2110.000,-2.45,Sales Tax - Order #80934
01/21/2026,SO-#80933,1061.000,64.30,Credit Card/PayPal - Order #80933
01/21/2026,SO-#80933,3000.000,-59.95,Sales - Order #80933
01/21/2026,SO-#80933,2110.000,-4.35,Sales Tax - Order #80933
01/21/2026,SO-#80932,1061.000,590.24,Credit Card/PayPal - Order #80932
01/21/2026,SO-#80932,3000.000,-590.24,Sales - Order #80932
01/21/2026,SO-#80929,2320.000,50.00,Gift Cards/Gift Certificates - Order #80929
01/21/2026,SO-#80929,2320.000,50.00,Gift Cards/Gift Certificates - Order #80929
01/21/2026,SO-#80929,1061.000,48.53,Credit Card/PayPal - Order #80929
01/21/2026,SO-#80929,3000.000,-148.25,Sales - Order #80929
01/21/2026,SO-#80929,3034.000,9.75,Discount - Order #80929
01/21/2026,SO-#80929,2110.000,-10.03,Sales Tax - Order #80929
01/21/2026,SO-#80928,1061.000,20.26,Credit Card/PayPal - Order #80928
01/21/2026,SO-#80928,3000.000,-20.26,Sales - Order #80928
01/21/2026,SO-#80927,1051.000,13.89,Cash/Check - Order #80927
01/21/2026,SO-#80927,3000.000,-8.95,Sales - Order #80927
01/21/2026,SO-#80927,2110.000,-1.59,Sales Tax - Order #80927
01/21/2026,RF-#80927,3035.000,4.29,Refund - Order #80927
01/21/2026,RF-#80927,1051.000,-4.29,Refund Cash/Check - Order #80927
01/21/2026,SO-#80926,1061.000,18.73,Credit Card/PayPal - Order #80926
01/21/2026,SO-#80926,3000.000,-24.95,Sales - Order #80926
01/21/2026,SO-#80926,3034.000,7.48,Discount - Order #80926
01/21/2026,SO-#80926,2110.000,-1.26,Sales Tax - Order #80926
01/21/2026,SO-#80925,1061.000,32.63,Credit Card/PayPal - Order #80925
01/21/2026,SO-#80925,3000.000,-33.80,Sales - Order #80925
01/21/2026,SO-#80925,3034.000,3.36,Discount - Order #80925
01/21/2026,SO-#80925,2110.000,-2.19,Sales Tax - Order #80925
01/21/2026,SO-#80922,1061.000,33.69,Credit Card/PayPal - Order #80922
01/21/2026,SO-#80922,3000.000,-31.40,Sales - Order #80922
01/21/2026,SO-#80922,2110.000,-2.29,Sales Tax - Order #80922
01/21/2026,SO-#80918,1061.000,451.22,Credit Card/PayPal - Order #80918
01/21/2026,SO-#80918,3000.000,-494.95,Sales - Order #80918
01/21/2026,SO-#80918,3034.000,74.24,Discount - Order #80918
01/21/2026,SO-#80918,2110.000,-30.51,Sales Tax - Order #80918
01/21/2026,SO-#80911,1061.000,1023.73,Credit Card/PayPal - Order #80911
01/21/2026,SO-#80911,3000.000,-1122.90,Sales - Order #80911
01/21/2026,SO-#80911,3034.000,168.39,Discount - Order #80911
01/21/2026,SO-#80911,2110.000,-69.22,Sales Tax - Order #80911
01/21/2026,SO-#80905,1061.000,202.55,Credit Card/PayPal - Order #80905
01/21/2026,SO-#80905,3000.000,-188.85,Sales - Order #80905
01/21/2026,SO-#80905,2110.000,-13.70,Sales Tax - Order #80905
01/21/2026,SO-#80899,1061.000,29.94,Credit Card/PayPal - Order #80899
01/21/2026,SO-#80899,3000.000,-21.40,Sales - Order #80899
01/21/2026,SO-#80899,2110.000,-2.04,Sales Tax - Order #80899
01/21/2026,SO-#80899,3040.000,-6.50,Shipping - Order #80899
01/21/2026,SO-#80898,1061.000,216.40,Credit Card/PayPal - Order #80898
01/21/2026,SO-#80898,3000.000,-199.90,Sales - Order #80898
01/21/2026,SO-#80898,2110.000,-16.50,Sales Tax - Order #80898
01/21/2026,SO-#80896,1061.000,98.33,Credit Card/PayPal - Order #80896
01/21/2026,SO-#80896,3000.000,-90.00,Sales - Order #80896
01/21/2026,SO-#80896,2110.000,-8.33,Sales Tax - Order #80896
01/21/2026,SO-#80894,1061.000,23.09,Credit Card/PayPal - Order #80894
01/21/2026,SO-#80894,3000.000,-15.25,Sales - Order #80894
01/21/2026,SO-#80894,2110.000,-1.34,Sales Tax - Order #80894
01/21/2026,SO-#80894,3040.000,-6.50,Shipping - Order #80894
01/21/2026,SO-#80884,1061.000,54.26,Credit Card/PayPal - Order #80884
01/21/2026,SO-#80884,3000.000,-51.90,Sales - Order #80884
01/21/2026,SO-#80884,3034.000,7.78,Discount - Order #80884
01/21/2026,SO-#80884,2110.000,-3.64,Sales Tax - Order #80884
01/21/2026,SO-#80884,3040.000,-6.50,Shipping - Order #80884
01/21/2026,SO-#80868,1061.000,151.15,Credit Card/PayPal - Order #80868
01/21/2026,SO-#80868,3000.000,-151.15,Sales - Order #80868
01/21/2026,SO-#80859,1061.000,44.12,Credit Card/PayPal - Order #80859
01/21/2026,SO-#80859,3000.000,-34.50,Sales - Order #80859
01/21/2026,SO-#80859,2110.000,-3.12,Sales Tax - Order #80859
01/21/2026,SO-#80859,3040.000,-6.50,Shipping - Order #80859
01/21/2026,SO-#80852,1061.000,29.21,Credit Card/PayPal - Order #80852
01/21/2026,SO-#80852,3000.000,-20.75,Sales - Order #80852
01/21/2026,SO-#80852,2110.000,-1.96,Sales Tax - Order #80852
01/21/2026,SO-#80852,3040.000,-6.50,Shipping - Order #80852
01/21/2026,SO-#80778,1061.000,171.52,Credit Card/PayPal - Order #80778
01/21/2026,SO-#80778,3000.000,-184.70,Sales - Order #80778
01/21/2026,SO-#80778,3034.000,27.69,Discount - Order #80778
01/21/2026,SO-#80778,2110.000,-22.47,Sales Tax - Order #80778
01/21/2026,SO-#80770,1061.000,169.96,Credit Card/PayPal - Order #80770
01/21/2026,SO-#80770,3000.000,-199.95,Sales - Order #80770
01/21/2026,SO-#80770,3034.000,29.99,Discount - Order #80770
01/21/2026,SO-#80768,1061.000,327.25,Credit Card/PayPal - Order #80768
01/21/2026,SO-#80768,3000.000,-385.00,Sales - Order #80768
01/21/2026,SO-#80768,3034.000,57.75,Discount - Order #80768
01/21/2026,SO-#80763,1061.000,67.96,Credit Card/PayPal - Order #80763
01/21/2026,SO-#80763,3000.000,-63.35,Sales - Order #80763
01/21/2026,SO-#80763,2110.000,-6.32,Sales Tax - Order #80763
01/21/2026,SO-#80757,1061.000,386.89,Credit Card/PayPal - Order #80757
01/21/2026,SO-#80757,3000.000,-453.75,Sales - Order #80757
01/21/2026,SO-#80757,3034.000,66.86,Discount - Order #80757
