Date,Reference,Account,Amount,Memo
01/10/2026,SO-#80388,2110.000,-2.97,Sales Tax - Order #80388
01/10/2026,RF-#80388,3035.000,26.81,Refund - Order #80388
01/10/2026,RF-#80388,1061.000,-26.81,Refund Credit Card/PayPal - Order #80388
01/10/2026,SO-#80387,1061.000,90.00,Credit Card/PayPal - Order #80387
01/10/2026,SO-#80387,3000.000,-104.90,Sales - Order #80387
01/10/2026,SO-#80387,3034.000,20.98,Discount - Order #80387
01/10/2026,SO-#80387,2110.000,-6.08,Sales Tax - Order #80387
01/10/2026,SO-#80385,1061.000,26.76,Credit Card/PayPal - Order #80385
01/10/2026,SO-#80385,3000.000,-24.95,Sales - Order #80385
01/10/2026,SO-#80385,2110.000,-1.81,Sales Tax - Order #80385
01/10/2026,SO-#80384,1051.000,9.61,Cash/Check - Order #80384
01/10/2026,SO-#80384,3000.000,-9.95,Sales - Order #80384
01/10/2026,SO-#80384,3034.000,0.99,Discount - Order #80384
01/10/2026,SO-#80384,2110.000,-0.65,Sales Tax - Order #80384
01/10/2026,SO-#80383,1061.000,16.82,Credit Card/PayPal - Order #80383
01/10/2026,SO-#80383,3000.000,-22.40,Sales - Order #80383
01/10/2026,SO-#80383,3034.000,6.72,Discount - Order #80383
01/10/2026,SO-#80383,2110.000,-1.14,Sales Tax - Order #80383
01/10/2026,SO-#80377,2320.000,55.14,Gift Cards/Gift Certificates - Order #80377
01/10/2026,SO-#80377,3000.000,-51.40,Sales - Order #80377
01/10/2026,SO-#80377,2110.000,-3.74,Sales Tax - Order #80377
01/10/2026,SO-#80376,1061.000,62.68,Credit Card/PayPal - Order #80376
01/10/2026,SO-#80376,3000.000,-57.63,Sales - Order #80376
01/10/2026,SO-#80376,2110.000,-5.05,Sales Tax - Order #80376
01/10/2026,SO-#80375,1061.000,271.15,Credit Card/PayPal - Order #80375
01/10/2026,SO-#80375,3000.000,-285.52,Sales - Order #80375
01/10/2026,SO-#80375,3034.000,27.64,Discount - Order #80375
01/10/2026,SO-#80375,2110.000,-13.27,Sales Tax - Order #80375
01/10/2026,SO-#80370,1061.000,26.10,Credit Card/PayPal - Order #80370
01/10/2026,SO-#80370,3000.000,-25.04,Sales - Order #80370
01/10/2026,SO-#80370,2110.000,-1.06,Sales Tax - Order #80370
01/10/2026,SO-#80368,1061.000,87.95,Credit Card/PayPal - Order #80368
01/10/2026,SO-#80368,3000.000,-403.95,Sales - Order #80368
01/10/2026,SO-#80368,3034.000,328.34,Discount - Order #80368
01/10/2026,SO-#80368,2110.000,-5.84,Sales Tax - Order #80368
01/10/2026,SO-#80368,3040.000,-6.50,Shipping - Order #80368
01/10/2026,SO-#80367,1061.000,92.98,Credit Card/PayPal - Order #80367
01/10/2026,SO-#80367,3000.000,-93.63,Sales - Order #80367
01/10/2026,SO-#80367,3034.000,1.87,Discount - Order #80367
01/10/2026,SO-#80367,2110.000,-1.22,Sales Tax - Order #80367
