Date,Reference,Account,Amount,Memo
01/24/2026,SO-#81073,3000.000,-72.00,Sales - Order #81073
01/24/2026,SO-#81073,3034.000,6.00,Discount - Order #81073
01/24/2026,SO-#81072,1061.000,10.81,Credit Card/PayPal - Order #81072
01/24/2026,SO-#81072,3000.000,-11.85,Sales - Order #81072
01/24/2026,SO-#81072,3034.000,1.77,Discount - Order #81072
01/24/2026,SO-#81072,2110.000,-0.73,Sales Tax - Order #81072
01/24/2026,SO-#81071,1051.000,64.71,Cash/Check - Order #81071
01/24/2026,SO-#81071,3000.000,-86.05,Sales - Order #81071
01/24/2026,SO-#81071,3034.000,25.72,Discount - Order #81071
01/24/2026,SO-#81071,2110.000,-4.38,Sales Tax - Order #81071
01/24/2026,SO-#81070,1061.000,83.11,Credit Card/PayPal - Order #81070
01/24/2026,SO-#81070,3000.000,-95.60,Sales - Order #81070
01/24/2026,SO-#81070,3034.000,18.10,Discount - Order #81070
01/24/2026,SO-#81070,2110.000,-5.61,Sales Tax - Order #81070
01/24/2026,SO-#81069,1061.000,20.58,Credit Card/PayPal - Order #81069
01/24/2026,SO-#81069,3000.000,-20.58,Sales - Order #81069
01/24/2026,SO-#81061,1061.000,87.75,Credit Card/PayPal - Order #81061
01/24/2026,SO-#81061,3000.000,-79.95,Sales - Order #81061
01/24/2026,SO-#81061,2110.000,-7.80,Sales Tax - Order #81061
01/24/2026,SO-#81046,1061.000,61.80,Credit Card/PayPal - Order #81046
01/24/2026,SO-#81046,3000.000,-72.70,Sales - Order #81046
01/24/2026,SO-#81046,3034.000,10.90,Discount - Order #81046
01/24/2026,SO-#81036,1061.000,20.40,Credit Card/PayPal - Order #81036
01/24/2026,SO-#81036,3000.000,-13.90,Sales - Order #81036
01/24/2026,SO-#81036,3040.000,-6.50,Shipping - Order #81036
01/24/2026,SO-#81029,1061.000,62.20,Credit Card/PayPal - Order #81029
01/24/2026,SO-#81029,3000.000,-67.90,Sales - Order #81029
01/24/2026,SO-#81029,3034.000,10.18,Discount - Order #81029
01/24/2026,SO-#81029,2110.000,-4.48,Sales Tax - Order #81029
01/24/2026,SO-#81020,1061.000,229.95,Credit Card/PayPal - Order #81020
01/24/2026,SO-#81020,3000.000,-229.95,Sales - Order #81020
01/24/2026,SO-#80549,2320.000,100.00,Gift Cards/Gift Certificates - Order #80549
01/24/2026,SO-#80549,1061.000,0.60,Credit Card/PayPal (manual) - Order #80549
01/24/2026,SO-#80549,3000.000,-96.70,Sales - Order #80549
