Date,Reference,Account,Amount,Memo
01/28/2026,SO-#81297,3034.000,8.93,Discount - Order #81297
01/28/2026,SO-#81297,2110.000,-6.18,Sales Tax - Order #81297
01/28/2026,SO-#81296,1061.000,14.64,Credit Card/PayPal - Order #81296
01/28/2026,SO-#81296,3000.000,-14.64,Sales - Order #81296
01/28/2026,SO-#81295,1051.000,281.41,Cash/Check - Order #81295
01/28/2026,SO-#81295,3000.000,-262.39,Sales - Order #81295
01/28/2026,SO-#81295,2110.000,-19.02,Sales Tax - Order #81295
01/28/2026,SO-#81294,1051.000,10.72,Cash/Check - Order #81294
01/28/2026,SO-#81294,3000.000,-10.00,Sales - Order #81294
01/28/2026,SO-#81294,2110.000,-0.72,Sales Tax - Order #81294
01/28/2026,SO-#81293,1061.000,21.85,Credit Card/PayPal - Order #81293
01/28/2026,SO-#81293,3000.000,-20.00,Sales - Order #81293
01/28/2026,SO-#81293,2110.000,-1.85,Sales Tax - Order #81293
01/28/2026,SO-#81292,1061.000,255.37,Credit Card/PayPal - Order #81292
01/28/2026,SO-#81292,3000.000,-274.85,Sales - Order #81292
01/28/2026,SO-#81292,3034.000,41.11,Discount - Order #81292
01/28/2026,SO-#81292,2110.000,-21.63,Sales Tax - Order #81292
01/28/2026,SO-#81290,1061.000,218.13,Credit Card/PayPal - Order #81290
01/28/2026,SO-#81290,3000.000,-234.89,Sales - Order #81290
01/28/2026,SO-#81290,3034.000,35.22,Discount - Order #81290
01/28/2026,SO-#81290,2110.000,-18.46,Sales Tax - Order #81290
01/28/2026,SO-#81288,1051.000,63.77,Cash/Check - Order #81288
01/28/2026,SO-#81288,3000.000,-74.30,Sales - Order #81288
01/28/2026,SO-#81288,3034.000,14.86,Discount - Order #81288
01/28/2026,SO-#81288,2110.000,-4.33,Sales Tax - Order #81288
01/28/2026,SO-#81287,1061.000,39.21,Credit Card/PayPal - Order #81287
01/28/2026,SO-#81287,3000.000,-44.55,Sales - Order #81287
01/28/2026,SO-#81287,3034.000,7.98,Discount - Order #81287
01/28/2026,SO-#81287,2110.000,-2.64,Sales Tax - Order #81287
01/28/2026,SO-#81286,1061.000,38.65,Credit Card/PayPal - Order #81286
01/28/2026,SO-#81286,3000.000,-36.00,Sales - Order #81286
01/28/2026,SO-#81286,2110.000,-2.65,Sales Tax - Order #81286
01/28/2026,SO-#81285,1061.000,16.90,Credit Card/PayPal - Order #81285
01/28/2026,SO-#81285,3000.000,-11.25,Sales - Order #81285
01/28/2026,SO-#81285,2110.000,-1.15,Sales Tax - Order #81285
01/28/2026,RF-#81285,3035.000,4.82,Refund - Order #81285
01/28/2026,RF-#81285,1061.000,-4.82,Refund Credit Card/PayPal - Order #81285
01/28/2026,SO-#81281,1061.000,74.83,Credit Card/PayPal - Order #81281
01/28/2026,SO-#81281,3000.000,-74.83,Sales - Order #81281
01/28/2026,SO-#81280,1061.000,150.66,Credit Card/PayPal - Order #81280
01/28/2026,SO-#81280,3000.000,-140.45,Sales - Order #81280
01/28/2026,SO-#81280,2110.000,-10.21,Sales Tax - Order #81280
01/28/2026,SO-#81278,1061.000,186.02,Credit Card/PayPal - Order #81278
01/28/2026,SO-#81278,3000.000,-192.50,Sales - Order #81278
01/28/2026,SO-#81278,3034.000,19.08,Discount - Order #81278
01/28/2026,SO-#81278,2110.000,-12.60,Sales Tax - Order #81278
01/28/2026,SO-#81277,1061.000,47.22,Credit Card/PayPal - Order #81277
01/28/2026,SO-#81277,3000.000,-48.89,Sales - Order #81277
01/28/2026,SO-#81277,3034.000,4.87,Discount - Order #81277
01/28/2026,SO-#81277,2110.000,-3.20,Sales Tax - Order #81277
01/28/2026,SO-#81276,1061.000,53.80,Credit Card/PayPal - Order #81276
01/28/2026,SO-#81276,3000.000,-53.80,Sales - Order #81276
01/28/2026,SO-#81275,1061.000,25.69,Credit Card/PayPal - Order #81275
01/28/2026,SO-#81275,3000.000,-23.95,Sales - Order #81275
01/28/2026,SO-#81275,2110.000,-1.74,Sales Tax - Order #81275
01/28/2026,SO-#81274,2320.000,2.76,Gift Cards/Gift Certificates - Order #81274
01/28/2026,SO-#81274,1061.000,79.45,Credit Card/PayPal - Order #81274
01/28/2026,SO-#81274,3000.000,-95.80,Sales - Order #81274
01/28/2026,SO-#81274,3034.000,19.16,Discount - Order #81274
01/28/2026,SO-#81274,2110.000,-5.57,Sales Tax - Order #81274
01/28/2026,SO-#81260,1061.000,40.50,Credit Card/PayPal - Order #81260
01/28/2026,SO-#81260,3000.000,-34.00,Sales - Order #81260
01/28/2026,SO-#81260,3040.000,-6.50,Shipping - Order #81260
01/28/2026,SO-#81257,1061.000,35.27,Credit Card/PayPal - Order #81257
01/28/2026,SO-#81257,3000.000,-30.80,Sales - Order #81257
01/28/2026,SO-#81257,3034.000,4.61,Discount - Order #81257
01/28/2026,SO-#81257,2110.000,-4.33,Sales Tax - Order #81257
01/28/2026,SO-#81257,3040.000,-6.50,Shipping - Order #81257
01/28/2026,SO-#81256,1061.000,24.50,Credit Card/PayPal - Order #81256
01/28/2026,SO-#81256,3000.000,-18.00,Sales - Order #81256
01/28/2026,SO-#81256,3040.000,-6.50,Shipping - Order #81256
01/28/2026,SO-#81253,1061.000,84.90,Credit Card/PayPal - Order #81253
01/28/2026,SO-#81253,3000.000,-84.90,Sales - Order #81253
01/28/2026,SO-#81243,1061.000,12.40,Credit Card/PayPal - Order #81243
01/28/2026,SO-#81243,3000.000,-5.90,Sales - Order #81243
01/28/2026,SO-#81243,3040.000,-6.50,Shipping - Order #81243
01/28/2026,SO-#81240,1061.000,500.00,Credit Card/PayPal - Order #81240
01/28/2026,SO-#81240,3000.000,-500.00,Sales - Order #81240
01/28/2026,SO-#81227,1061.000,1050.64,Credit Card/PayPal - Order #81227
01/28/2026,SO-#81227,3000.000,-1124.95,Sales - Order #81227
01/28/2026,SO-#81227,3034.000,168.74,Discount - Order #81227
01/28/2026,SO-#81227,2110.000,-94.43,Sales Tax - Order #81227
01/28/2026,SO-#81225,1061.000,214.00,Credit Card/PayPal - Order #81225
01/28/2026,SO-#81225,3000.000,-214.00,Sales - Order #81225
01/28/2026,SO-#81222,1061.000,62.75,Credit Card/PayPal - Order #81222
01/28/2026,SO-#81222,3000.000,-42.75,Sales - Order #81222
01/28/2026,SO-#81222,3040.000,-20.00,Shipping - Order #81222
01/28/2026,SO-#81220,1061.000,127.46,Credit Card/PayPal - Order #81220
01/28/2026,SO-#81220,3000.000,-149.95,Sales - Order #81220
01/28/2026,SO-#81220,3034.000,22.49,Discount - Order #81220
01/28/2026,SO-#81198,1061.000,43.64,Credit Card/PayPal - Order #81198
01/28/2026,SO-#81198,3000.000,-43.70,Sales - Order #81198
01/28/2026,SO-#81198,3034.000,6.56,Discount - Order #81198
01/28/2026,SO-#81198,3040.000,-6.50,Shipping - Order #81198
01/28/2026,SO-#81012,1061.000,26.25,Credit Card/PayPal - Order #81012
01/28/2026,SO-#81012,3000.000,-19.75,Sales - Order #81012
01/28/2026,SO-#81012,3040.000,-6.50,Shipping - Order #81012
01/28/2026,SO-#80962,2320.000,50.00,Gift Cards/Gift Certificates - Order #80962
01/28/2026,SO-#80962,1061.000,25.48,Credit Card/PayPal - Order #80962
01/28/2026,SO-#80962,3000.000,-36.94,Sales - Order #80962
01/28/2026,SO-#80962,3034.000,5.53,Discount - Order #80962
